from_snapshot,to_snapshot,from_timestamp,to_timestamp,event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker,market,outcome,point,from_price,to_price,price_change,abs_price_change,price_pct_change,from_implied_probability,to_implied_probability,implied_probability_change,abs_implied_probability_change
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,fa9502285b257b03e62968d50d9229fc,2026-06-18T22:00:00Z,Canada,Qatar,betfair_ex_eu,Betfair,h2h,Canada,,1.53,1.34,-0.18999999999999995,0.18999999999999995,-0.12418300653594767,0.6535947712418301,0.7462686567164178,0.09267388547458777,0.09267388547458777
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,e07b1926be5a4d515c7eb108dbcee9c5,2026-06-27T00:00:00Z,Cape Verde,Saudi Arabia,tipico_de,Tipico,h2h,Saudi Arabia,,2.2,2.75,0.5499999999999998,0.5499999999999998,0.2499999999999999,0.45454545454545453,0.36363636363636365,-0.09090909090909088,0.09090909090909088
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,a5a0b544a984ab16e564264f3e859b43,2026-06-25T20:00:00Z,Curaçao,Ivory Coast,gtbets,GTbets,spreads,Curaçao,1.5,1.83,2.18,0.3500000000000001,0.3500000000000001,0.19125683060109294,0.5464480874316939,0.4587155963302752,-0.08773249110141873,0.08773249110141873
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,fa9502285b257b03e62968d50d9229fc,2026-06-18T22:00:00Z,Canada,Qatar,mybookieag,MyBookie.ag,h2h,Canada,,1.48,1.31,-0.16999999999999993,0.16999999999999993,-0.11486486486486482,0.6756756756756757,0.7633587786259541,0.08768310295027848,0.08768310295027848
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260521T212649Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260522T225045Z.csv,20260521T212649Z,20260522T225045Z,13eab94a136b9c264ba974cf437a5f71,2026-06-27T23:30:00Z,DR Congo,Uzbekistan,gtbets,GTbets,h2h,Uzbekistan,,2.67,3.48,0.81,0.81,0.30337078651685395,0.37453183520599254,0.28735632183908044,-0.0871755133669121,0.0871755133669121
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,fa9502285b257b03e62968d50d9229fc,2026-06-18T22:00:00Z,Canada,Qatar,leovegas_se,LeoVegas (SE),h2h,Canada,,1.53,1.35,-0.17999999999999994,0.17999999999999994,-0.11764705882352937,0.6535947712418301,0.7407407407407407,0.08714596949891062,0.08714596949891062
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,fa9502285b257b03e62968d50d9229fc,2026-06-18T22:00:00Z,Canada,Qatar,pmu_fr,PMU (FR),h2h,Canada,,1.53,1.35,-0.17999999999999994,0.17999999999999994,-0.11764705882352937,0.6535947712418301,0.7407407407407407,0.08714596949891062,0.08714596949891062
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,fa9502285b257b03e62968d50d9229fc,2026-06-18T22:00:00Z,Canada,Qatar,unibet_nl,Unibet (NL),h2h,Canada,,1.53,1.35,-0.17999999999999994,0.17999999999999994,-0.11764705882352937,0.6535947712418301,0.7407407407407407,0.08714596949891062,0.08714596949891062
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,fa9502285b257b03e62968d50d9229fc,2026-06-18T22:00:00Z,Canada,Qatar,unibet_se,Unibet (SE),h2h,Canada,,1.53,1.35,-0.17999999999999994,0.17999999999999994,-0.11764705882352937,0.6535947712418301,0.7407407407407407,0.08714596949891062,0.08714596949891062
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,fa9502285b257b03e62968d50d9229fc,2026-06-18T22:00:00Z,Canada,Qatar,winamax_de,Winamax (DE),h2h,Canada,,1.44,1.28,-0.15999999999999992,0.15999999999999992,-0.11111111111111106,0.6944444444444444,0.78125,0.08680555555555558,0.08680555555555558
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,fa9502285b257b03e62968d50d9229fc,2026-06-18T22:00:00Z,Canada,Qatar,gtbets,GTbets,spreads,Qatar,1.5,1.55,1.79,0.24,0.24,0.15483870967741933,0.6451612903225806,0.5586592178770949,-0.08650207244548569,0.08650207244548569
