match,commence_time,logged_at_utc,submission_id,score,actual_score,predicted_probability,hit
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,3-0,1-2,0.009710160170741713,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,3-1,1-2,0.013720878502135029,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,3-2,1-2,0.013149175231212736,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,4-0,1-2,0.0035064467283233963,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,4-1,1-2,0.005737821919074648,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,4-2,1-2,0.005737821919074648,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,4-3,1-2,0.003944752569363821,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,5-0,1-2,0.0012623208221964226,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,5-1,1-2,0.0014025786913293586,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,5-2,1-2,0.0014025786913293586,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,5-3,1-2,0.0014025786913293586,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,5-4,1-2,0.0012623208221964226,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,0-0,1-2,0.06643793801033802,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,1-1,1-2,0.0935052460886239,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,2-2,1-2,0.042077360739880755,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,3-3,1-2,0.010519340184970189,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,4-4,1-2,0.0022951287676298594,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,0-1,1-2,0.10519340184970188,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,0-2,1-2,0.10519340184970188,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,1-2,1-2,0.08705660842733949,1
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,0-3,1-2,0.07425416601155427,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,1-3,1-2,0.06011051534268679,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,2-3,1-2,0.02629835046242547,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,0-4,1-2,0.037127083005777134,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,1-4,1-2,0.03155802055491057,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,2-4,1-2,0.015027628835671698,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,3-4,1-2,0.0070128934566467925,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,0-5,1-2,0.016609484502584506,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,1-5,1-2,0.01434455479768662,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,2-5,1-2,0.009710160170741713,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,3-5,1-2,0.0037127083005777137,0
Jordan vs Algeria,2026-06-23T03:00:00Z,2026-06-22T00:15:00+00:00,conversation-jordan-algeria-20260622,4-5,1-2,0.0014025786913293586,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,1-0,5-0,0.09640074778165525,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,2-0,5-0,0.1301410095052346,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,2-1,5-0,0.06849526816064978,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,3-0,5-0,0.12050093472706906,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,3-1,5-0,0.0650705047526173,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,3-2,5-0,0.01807514020906036,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,4-0,5-0,0.08975242034843765,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,4-1,5-0,0.04647893196615521,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,4-2,5-0,0.01414576190274289,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,4-3,5-0,0.0050054234425090235,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,5-0,5-0,0.05422542062718108,1
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,5-1,5-0,0.02829152380548578,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,5-2,5-0,0.010845084125436217,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,5-3,5-0,0.0034247634080324892,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,5-4,5-0,0.001301410095052346,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,0-0,5-0,0.03827676750153959,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,1-1,5-0,0.048200373890827625,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,2-2,5-0,0.01807514020906036,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,3-3,5-0,0.005915500432056118,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,4-4,5-0,0.001446011216724829,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,0-1,5-0,0.020334532735192905,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,0-2,5-0,0.009295786393231042,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,1-2,5-0,0.014788751080140296,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,0-3,5-0,0.0023662001728224475,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,1-3,5-0,0.005422542062718108,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,2-3,5-0,0.0065070504752617305,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,0-4,5-0,0.001301410095052346,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,1-4,5-0,0.001446011216724829,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,2-4,5-0,0.001446011216724829,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,3-4,5-0,0.001446011216724829,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,0-5,5-0,0.001301410095052346,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,1-5,5-0,0.001301410095052346,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,2-5,5-0,0.001301410095052346,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,3-5,5-0,0.001301410095052346,0
Portugal vs Uzbekistan,2026-06-23T17:00:00Z,2026-06-23T12:12:37+00:00,conversation-02-portugal-uzbekistan,4-5,5-0,0.001301410095052346,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,1-0,0-0,0.10815959689812789,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,2-0,0-0,0.13519949612265988,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,2-1,0-0,0.07210639793208526,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,3-0,0-0,0.11799228752523044,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,3-1,0-0,0.06489575813887674,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,3-2,0-0,0.018026599483021315,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,4-0,0-0,0.08111969767359592,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,4-1,0-0,0.04326383875925116,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,4-2,0-0,0.013519949612265986,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,4-3,0-0,0.004635411295634053,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,5-0,0-0,0.046354112956340524,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,5-1,0-0,0.024035465977361753,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,5-2,0-0,0.009983962790596422,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,5-3,0-0,0.0028842559172834108,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,5-4,0-0,0.001297915162777535,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,0-0,0-0,0.048070931954723506,1
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,1-1,0-0,0.054079798449063944,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,2-2,0-0,0.02027992441839898,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,3-3,0-0,0.005899614376261521,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,4-4,0-0,0.001297915162777535,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,0-1,0-0,0.024035465977361753,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,0-2,0-0,0.009983962790596422,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,1-2,0-0,0.01707783108917809,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,0-3,0-0,0.0028842559172834108,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,1-3,0-0,0.005899614376261521,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,2-3,0-0,0.006831132435671235,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,0-4,0-0,0.001297915162777535,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,1-4,0-0,0.0014421279586417054,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,2-4,0-0,0.0014421279586417054,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,3-4,0-0,0.0014421279586417054,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,0-5,0-0,0.001297915162777535,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,1-5,0-0,0.001297915162777535,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,2-5,0-0,0.001297915162777535,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,3-5,0-0,0.001297915162777535,0
England vs Ghana,2026-06-23T20:00:00Z,2026-06-23T12:13:30+00:00,conversation-02-england-ghana,4-5,0-0,0.001297915162777535,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,1-0,0-1,0.042359887948478524,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,2-0,0-1,0.01985619747584931,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,2-1,0-1,0.03737637171924576,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,3-0,0-1,0.00907711884610254,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,3-1,0-1,0.012707966384543558,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,3-2,0-1,0.013237464983899539,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,4-0,0-1,0.0031769915961358895,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,4-1,0-1,0.0052949859935598155,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,4-2,0-1,0.0052949859935598155,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,4-3,0-1,0.004235988794847853,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,5-0,0-1,0.0012707966384543558,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,5-1,0-1,0.0014119962649492843,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,5-2,0-1,0.0014119962649492843,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,5-3,0-1,0.0014119962649492843,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,5-4,0-1,0.0012707966384543558,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,0-0,0-1,0.060514125640683605,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,1-1,0-1,0.09413308432995228,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,2-2,0-1,0.04382057373980537,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,3-3,0-1,0.011552696713221415,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,4-4,0-1,0.0031769915961358895,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,0-1,0-1,0.09775358757341199,1
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,0-2,0-1,0.10166373107634846,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,1-2,0-1,0.08471977589695705,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,0-3,0-1,0.07475274343849152,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,1-3,0-1,0.0635398319227178,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,2-3,0-1,0.027626013879442517,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,0-4,0-1,0.042359887948478524,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,1-4,0-1,0.03529990662373211,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,2-4,0-1,0.016721008400715207,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,3-4,0-1,0.007942478990339725,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,0-5,0-1,0.01985619747584931,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,1-5,0-1,0.016721008400715207,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,2-5,0-1,0.010589971987119631,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,3-5,0-1,0.00453855942305127,0
Panama vs Croatia,2026-06-23T23:00:00Z,2026-06-23T12:14:41+00:00,conversation-02-panama-croatia,4-5,0-1,0.0014119962649492843,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,1-0,1-0,0.13447645028485147,1
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,0-0,1-0,0.08606492818230495,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,0-1,1-0,0.06147494870164639,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,2-0,1-0,0.11736126570314312,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,1-1,1-0,0.09562769798033882,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,0-2,1-0,0.022258171081630588,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,2-1,1-0,0.08328864017642414,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,2-2,1-0,0.03227434806836436,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,1-2,1-0,0.03586038674262706,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,3-0,1-0,0.07593964251379848,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,3-3,1-0,0.008606492818230496,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,0-3,1-0,0.009221242305246959,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,3-1,1-0,0.05163895690938297,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,4-4,1-0,0.0014344154697050824,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,1-3,1-0,0.011736126570314311,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,3-2,1-0,0.020171467542727722,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,2-3,1-0,0.010758116022788118,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,4-0,1-0,0.03397299796669932,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,0-4,1-0,0.0025819478454691485,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,4-1,1-0,0.023906924495084705,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,1-4,1-0,0.004034293508545545,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,4-2,1-0,0.011736126570314311,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,2-4,1-0,0.003586038674262706,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,4-3,1-0,0.0046106211526234795,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,3-4,1-0,0.002347225314062862,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,5-0,1-0,0.014032325247114936,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,0-5,1-0,0.0012909739227345742,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,5-1,1-0,0.011736126570314311,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,1-5,1-0,0.0012909739227345742,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,5-2,1-0,0.006454869613672871,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,2-5,1-0,0.0012909739227345742,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,5-3,1-0,0.002151623204557624,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,3-5,1-0,0.0012909739227345742,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,5-4,1-0,0.0012909739227345742,0
Colombia vs DR Congo,2026-06-24T02:00:00Z,2026-06-23T12:17:19+00:00,conversation-02-colombia-dr-congo,4-5,1-0,0.0012909739227345742,0
Bosnia & Herzegovina vs Qatar,2026-06-24T19:00:00Z,2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,1-0,3-1,0.0896895073723268,0
Bosnia & Herzegovina vs Qatar,2026-06-24T19:00:00Z,2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,2-0,3-1,0.10045224825700602,0
Bosnia & Herzegovina vs Qatar,2026-06-24T19:00:00Z,2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,2-1,3-1,0.08659676573879829,0
Bosnia & Herzegovina vs Qatar,2026-06-24T19:00:00Z,2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,3-0,3-1,0.08100987762661775,0
Bosnia & Herzegovina vs Qatar,2026-06-24T19:00:00Z,2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,3-1,3-1,0.06975850573403194,1
Bosnia & Herzegovina vs Qatar,2026-06-24T19:00:00Z,2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,3-2,3-1,0.031391327580314383,0
Bosnia & Herzegovina vs Qatar,2026-06-24T19:00:00Z,2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,4-0,3-1,0.05022612412850301,0
Bosnia & Herzegovina vs Qatar,2026-06-24T19:00:00Z,2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,4-1,3-1,0.04185510344041917,0
