match,commence_time,logged_at_utc,submission_id,score,actual_score,displayed_probability_pct,hit
Iraq vs Norway,2026-06-16T22:00:00Z,2026-06-16T21:59:00+00:00,model-injected-iraq-norway-20260617,4-3,1-4,0.005,0
Iraq vs Norway,2026-06-16T22:00:00Z,2026-06-16T21:59:00+00:00,model-injected-iraq-norway-20260617,4-4,1-4,0.0122,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,1-0,3-0,5.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,2-0,3-0,17.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,2-1,3-0,15.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,3-0,3-0,6.0,1
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,3-1,3-0,11.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,3-2,3-0,3.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,4-0,3-0,1.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,4-1,3-0,3.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,4-2,3-0,2.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,4-3,3-0,0.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,5-0,3-0,0.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,5-1,3-0,1.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,5-2,3-0,1.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,5-3,3-0,0.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,0-0,3-0,4.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,1-1,3-0,6.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,2-2,3-0,5.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,3-3,3-0,1.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,4-4,3-0,1.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,0-1,3-0,2.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,0-2,3-0,1.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,1-2,3-0,7.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,0-3,3-0,0.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,1-3,3-0,1.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,2-3,3-0,1.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,0-4,3-0,0.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,1-4,3-0,1.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,2-4,3-0,0.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,3-4,3-0,0.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,0-5,3-0,1.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,1-5,3-0,0.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,2-5,3-0,0.0,0
Argentina vs Algeria,2026-06-17T01:02:00Z,2026-06-17T00:00:00+00:00,conversation-argentina-algeria-20260617,3-5,3-0,1.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,1-0,3-1,14.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,2-0,3-1,23.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,2-1,3-1,10.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,3-0,3-1,10.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,3-1,3-1,4.0,1
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,3-2,3-1,3.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,4-0,3-1,3.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,4-1,3-1,1.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,4-2,3-1,2.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,4-3,3-1,0.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,5-0,3-1,1.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,5-1,3-1,1.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,5-2,3-1,0.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,5-3,3-1,2.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,5-4,3-1,2.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,0-0,3-1,5.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,1-1,3-1,4.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,2-2,3-1,2.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,3-3,3-1,2.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,4-4,3-1,0.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,0-1,3-1,2.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,0-2,3-1,1.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,1-2,3-1,2.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,0-3,3-1,0.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,1-3,3-1,0.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,2-3,3-1,0.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,0-4,3-1,0.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,1-4,3-1,0.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,2-4,3-1,0.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,3-4,3-1,0.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,0-5,3-1,1.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,1-5,3-1,0.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,2-5,3-1,0.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,3-5,3-1,1.0,0
Austria vs Jordan,2026-06-17T04:02:00Z,2026-06-17T00:05:00+00:00,conversation-austria-jordan-20260617,4-5,3-1,1.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,1-0,1-1,4.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,2-0,1-1,17.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,2-1,1-1,8.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,3-0,1-1,23.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,3-1,1-1,12.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,3-2,1-1,1.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,4-0,1-1,7.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,4-1,1-1,5.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,4-2,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,4-3,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,5-0,1-1,2.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,5-1,1-1,1.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,5-2,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,5-3,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,5-4,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,0-0,1-1,6.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,1-1,1-1,2.0,1
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,2-2,1-1,1.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,3-3,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,4-4,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,0-1,1-1,2.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,0-2,1-1,1.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,1-2,1-1,1.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,0-3,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,1-3,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,2-3,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,0-4,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,1-4,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,2-4,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,3-4,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,0-5,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,1-5,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,2-5,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,3-5,1-1,0.0,0
Portugal vs DR Congo,2026-06-17T17:01:00Z,2026-06-17T00:10:00+00:00,conversation-portugal-rd-congo-20260617,4-5,1-1,1.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,1-0,4-2,5.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,2-0,4-2,7.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,2-1,4-2,30.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,3-0,4-2,2.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,3-1,4-2,7.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,3-2,4-2,1.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,4-0,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,4-1,4-2,1.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,4-2,4-2,0.0,1
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,4-3,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,5-0,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,5-1,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,5-2,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,5-3,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,5-4,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,0-0,4-2,15.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,1-1,4-2,13.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,2-2,4-2,9.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,3-3,4-2,1.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,4-4,4-2,1.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,0-1,4-2,1.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,0-2,4-2,1.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,1-2,4-2,4.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,0-3,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,1-3,4-2,1.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,2-3,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,0-4,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,1-4,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,2-4,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,3-4,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,0-5,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,1-5,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,2-5,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,3-5,4-2,0.0,0
England vs Croatia,2026-06-17T20:00:00Z,2026-06-17T00:15:00+00:00,conversation-england-croatia-20260617,4-5,4-2,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,1-0,1-0,16.0,1
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,2-0,1-0,10.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,2-1,1-0,8.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,3-0,1-0,3.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,3-1,1-0,2.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,3-2,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,4-0,1-0,1.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,4-1,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,4-2,1-0,2.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,4-3,1-0,1.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,5-0,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,5-1,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,5-2,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,5-3,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,5-4,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,0-0,1-0,26.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,1-1,1-0,17.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,2-2,1-0,4.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,3-3,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,4-4,1-0,1.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,0-1,1-0,3.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,0-2,1-0,1.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,1-2,1-0,3.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,0-3,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,1-3,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,2-3,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,0-4,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,1-4,1-0,1.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,2-4,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,3-4,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,0-5,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,1-5,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,2-5,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,3-5,1-0,0.0,0
Ghana vs Panama,2026-06-17T23:00:00Z,2026-06-17T00:20:00+00:00,conversation-ghana-panama-20260618,4-5,1-0,0.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,1-0,1-3,1.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,2-0,1-3,1.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,2-1,1-3,3.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,3-0,1-3,0.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,3-1,1-3,1.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,3-2,1-3,0.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,4-0,1-3,0.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,4-1,1-3,1.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,4-2,1-3,0.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,4-3,1-3,0.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,5-0,1-3,0.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,5-1,1-3,0.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,5-2,1-3,0.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,5-3,1-3,0.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,5-4,1-3,0.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,0-0,1-3,32.0,0
Uzbekistan vs Colombia,2026-06-18T02:00:00Z,2026-06-17T00:25:00+00:00,conversation-uzbekistan-colombia-20260618,1-1,1-3,5.0,0
