division,sheet,date,match,outcome,actual_outcome,odds_source,predicted_probability,hit
E0,E0,45983,Brighton vs Brentford,D,H,closing_average,0.27552386209817076,0
E0,E0,45983,Brighton vs Brentford,A,H,closing_average,0.2731418114172068,0
E0,E0,45983,Fulham vs Sunderland,H,H,closing_average,0.4679916341142231,1
E0,E0,45983,Fulham vs Sunderland,D,H,closing_average,0.28388681709030955,0
E0,E0,45983,Fulham vs Sunderland,A,H,closing_average,0.24812154879546738,0
E0,E0,45983,Liverpool vs Nott'm Forest,H,A,closing_average,0.6512188300092515,0
E0,E0,45983,Liverpool vs Nott'm Forest,D,A,closing_average,0.2052755007637858,0
E0,E0,45983,Liverpool vs Nott'm Forest,A,A,closing_average,0.1435056692269627,1
E0,E0,45983,Wolves vs Crystal Palace,H,A,closing_average,0.21453645642213007,0
E0,E0,45983,Wolves vs Crystal Palace,D,A,closing_average,0.2603826032739825,0
E0,E0,45983,Wolves vs Crystal Palace,A,A,closing_average,0.5250809403038874,1
E0,E0,45983,Newcastle vs Man City,H,H,closing_average,0.25813491708556197,1
E0,E0,45983,Newcastle vs Man City,D,H,closing_average,0.25604193127135466,0
E0,E0,45983,Newcastle vs Man City,A,H,closing_average,0.4858231516430833,0
E0,E0,45984,Leeds vs Aston Villa,H,A,closing_average,0.2946150457791901,0
E0,E0,45984,Leeds vs Aston Villa,D,A,closing_average,0.28747286285120977,0
E0,E0,45984,Leeds vs Aston Villa,A,A,closing_average,0.4179120913696001,1
E0,E0,45984,Arsenal vs Tottenham,H,H,closing_average,0.6458897922312556,1
E0,E0,45984,Arsenal vs Tottenham,D,H,closing_average,0.22131887985546522,0
E0,E0,45984,Arsenal vs Tottenham,A,H,closing_average,0.13279132791327913,0
E0,E0,45985,Man United vs Everton,H,A,closing_average,0.5105081030616075,0
E0,E0,45985,Man United vs Everton,D,A,closing_average,0.25732928772211117,0
E0,E0,45985,Man United vs Everton,A,A,closing_average,0.2321626092162812,1
E0,E0,45990,Brentford vs Burnley,H,H,closing_average,0.6396509170972496,1
E0,E0,45990,Brentford vs Burnley,D,H,closing_average,0.2171292103908095,0
E0,E0,45990,Brentford vs Burnley,A,H,closing_average,0.1432198725119409,0
E0,E0,45990,Man City vs Leeds,H,H,closing_average,0.7746253396282522,1
E0,E0,45990,Man City vs Leeds,D,H,closing_average,0.14362354321374887,0
E0,E0,45990,Man City vs Leeds,A,H,closing_average,0.08175111715799893,0
E0,E0,45990,Sunderland vs Bournemouth,H,H,closing_average,0.30150154921744654,1
E0,E0,45990,Sunderland vs Bournemouth,D,H,closing_average,0.2868832922856916,0
E0,E0,45990,Sunderland vs Bournemouth,A,H,closing_average,0.41161515849686187,0
E0,E0,45990,Everton vs Newcastle,H,A,closing_average,0.3541776355757158,0
E0,E0,45990,Everton vs Newcastle,D,A,closing_average,0.2876351707099753,0
E0,E0,45990,Everton vs Newcastle,A,A,closing_average,0.35818719371430885,1
E0,E0,45990,Tottenham vs Fulham,H,A,closing_average,0.40514628072213427,0
E0,E0,45990,Tottenham vs Fulham,D,A,closing_average,0.2829977005641176,0
E0,E0,45990,Tottenham vs Fulham,A,A,closing_average,0.3118560187137481,1
E0,E0,45991,Crystal Palace vs Man United,H,A,closing_average,0.4579124579124579,0
E0,E0,45991,Crystal Palace vs Man United,D,A,closing_average,0.26329966329966326,0
E0,E0,45991,Crystal Palace vs Man United,A,A,closing_average,0.27878787878787875,1
E0,E0,45991,Aston Villa vs Wolves,H,H,closing_average,0.6488799706892291,1
E0,E0,45991,Aston Villa vs Wolves,D,H,closing_average,0.21241362269198982,0
E0,E0,45991,Aston Villa vs Wolves,A,H,closing_average,0.13870640661878106,0
E0,E0,45991,Nott'm Forest vs Brighton,H,A,closing_average,0.3331423799515086,0
E0,E0,45991,Nott'm Forest vs Brighton,D,A,closing_average,0.2885883838485713,0
E0,E0,45991,Nott'm Forest vs Brighton,A,A,closing_average,0.37826923619992014,1
E0,E0,45991,West Ham vs Liverpool,H,A,closing_average,0.18733479274659284,0
E0,E0,45991,West Ham vs Liverpool,D,A,closing_average,0.2115339419209857,0
E0,E0,45991,West Ham vs Liverpool,A,A,closing_average,0.6011312653324213,1
E0,E0,45991,Chelsea vs Arsenal,H,D,closing_average,0.31425037835023023,0
E0,E0,45991,Chelsea vs Arsenal,D,D,closing_average,0.30124001236757736,1
E0,E0,45991,Chelsea vs Arsenal,A,D,closing_average,0.38450960928219224,0
E0,E0,45993,Bournemouth vs Everton,H,A,closing_average,0.4370751833976091,0
E0,E0,45993,Bournemouth vs Everton,D,A,closing_average,0.27895680822729757,0
E0,E0,45993,Bournemouth vs Everton,A,A,closing_average,0.28396800837509334,1
E0,E0,45993,Fulham vs Man City,H,A,closing_average,0.1847343596353313,0
E0,E0,45993,Fulham vs Man City,D,A,closing_average,0.23272907071705953,0
E0,E0,45993,Fulham vs Man City,A,A,closing_average,0.5825365696476091,1
E0,E0,45993,Newcastle vs Tottenham,H,D,closing_average,0.5171276735204252,0
E0,E0,45993,Newcastle vs Tottenham,D,D,closing_average,0.2503554609900472,1
E0,E0,45993,Newcastle vs Tottenham,A,D,closing_average,0.23251686548952777,0
E0,E0,45994,Arsenal vs Brentford,H,H,closing_average,0.6630700522254421,1
E0,E0,45994,Arsenal vs Brentford,D,H,closing_average,0.2093135043448967,0
E0,E0,45994,Arsenal vs Brentford,A,H,closing_average,0.12761644342966114,0
E0,E0,45994,Brighton vs Aston Villa,H,A,closing_average,0.42235545738227975,0
E0,E0,45994,Brighton vs Aston Villa,D,A,closing_average,0.27786543248834195,0
E0,E0,45994,Brighton vs Aston Villa,A,A,closing_average,0.29977911012937836,1
E0,E0,45994,Burnley vs Crystal Palace,H,A,closing_average,0.19001125637532573,0
E0,E0,45994,Burnley vs Crystal Palace,D,A,closing_average,0.2619215937328386,0
E0,E0,45994,Burnley vs Crystal Palace,A,A,closing_average,0.5480671498918356,1
E0,E0,45994,Wolves vs Nott'm Forest,H,A,closing_average,0.3060191644246875,0
E0,E0,45994,Wolves vs Nott'm Forest,D,A,closing_average,0.2937026036274091,0
E0,E0,45994,Wolves vs Nott'm Forest,A,A,closing_average,0.40027823194790346,1
E0,E0,45994,Leeds vs Chelsea,H,H,closing_average,0.2402378274144303,1
E0,E0,45994,Leeds vs Chelsea,D,H,closing_average,0.27435856232256683,0
E0,E0,45994,Leeds vs Chelsea,A,H,closing_average,0.4854036102630029,0
E0,E0,45994,Liverpool vs Sunderland,H,D,closing_average,0.7011070110701108,0
E0,E0,45994,Liverpool vs Sunderland,D,D,closing_average,0.18028465998945706,1
E0,E0,45994,Liverpool vs Sunderland,A,D,closing_average,0.11860832894043227,0
E0,E0,45995,Man United vs West Ham,H,D,closing_average,0.6791149444874097,0
E0,E0,45995,Man United vs West Ham,D,D,closing_average,0.18901807600047188,1
E0,E0,45995,Man United vs West Ham,A,D,closing_average,0.1318669795121184,0
E0,E0,45997,Aston Villa vs Arsenal,H,H,closing_average,0.2270348076419786,1
E0,E0,45997,Aston Villa vs Arsenal,D,H,closing_average,0.27348861554566867,0
E0,E0,45997,Aston Villa vs Arsenal,A,H,closing_average,0.4994765768123528,0
E0,E0,45997,Bournemouth vs Chelsea,H,D,closing_average,0.28470640519971113,0
E0,E0,45997,Bournemouth vs Chelsea,D,D,closing_average,0.2528192878173435,1
E0,E0,45997,Bournemouth vs Chelsea,A,D,closing_average,0.4624743069829454,0
E0,E0,45997,Everton vs Nott'm Forest,H,H,closing_average,0.45593686476144923,1
E0,E0,45997,Everton vs Nott'm Forest,D,H,closing_average,0.2891306947267727,0
E0,E0,45997,Everton vs Nott'm Forest,A,H,closing_average,0.2549324405117781,0
E0,E0,45997,Man City vs Sunderland,H,H,closing_average,0.75740290040239,1
E0,E0,45997,Man City vs Sunderland,D,H,closing_average,0.15319637953122778,0
E0,E0,45997,Man City vs Sunderland,A,H,closing_average,0.08940072006638221,0
E0,E0,45997,Newcastle vs Burnley,H,H,closing_average,0.7289036268279823,1
E0,E0,45997,Newcastle vs Burnley,D,H,closing_average,0.17135166634292534,0
E0,E0,45997,Newcastle vs Burnley,A,H,closing_average,0.09974470682909232,0
E0,E0,45997,Tottenham vs Brentford,H,H,closing_average,0.39110305958132047,1
E0,E0,45997,Tottenham vs Brentford,D,H,closing_average,0.2825281803542673,0
E0,E0,45997,Tottenham vs Brentford,A,H,closing_average,0.3263687600644123,0
E0,E0,45997,Leeds vs Liverpool,H,D,closing_average,0.2157953281423804,0
E0,E0,45997,Leeds vs Liverpool,D,D,closing_average,0.2447163515016685,1
E0,E0,45997,Leeds vs Liverpool,A,D,closing_average,0.5394883203559511,0
E0,E0,45998,Brighton vs West Ham,H,D,closing_average,0.5926150645748461,0
E0,E0,45998,Brighton vs West Ham,D,D,closing_average,0.22362832625465892,1
E0,E0,45998,Brighton vs West Ham,A,D,closing_average,0.1837566091704949,0
E0,E0,45998,Fulham vs Crystal Palace,H,A,closing_average,0.38114343029087255,0
E0,E0,45998,Fulham vs Crystal Palace,D,A,closing_average,0.2858575727181545,0
E0,E0,45998,Fulham vs Crystal Palace,A,A,closing_average,0.3329989969909729,1
E0,E0,45999,Wolves vs Man United,H,A,closing_average,0.1884856182629514,0
E0,E0,45999,Wolves vs Man United,D,A,closing_average,0.23226589634358807,0
E0,E0,45999,Wolves vs Man United,A,A,closing_average,0.5792484853934604,1
E0,E0,46004,Chelsea vs Everton,H,H,closing_average,0.554384244504372,1
E0,E0,46004,Chelsea vs Everton,D,H,closing_average,0.2468742338808532,0
E0,E0,46004,Chelsea vs Everton,A,H,closing_average,0.1987415216147749,0
E0,E0,46004,Liverpool vs Brighton,H,H,closing_average,0.5448536414214826,1
E0,E0,46004,Liverpool vs Brighton,D,H,closing_average,0.23820234574708035,0
E0,E0,46004,Liverpool vs Brighton,A,H,closing_average,0.21694401283143702,0
E0,E0,46004,Burnley vs Fulham,H,A,closing_average,0.244643610367043,0
E0,E0,46004,Burnley vs Fulham,D,A,closing_average,0.27836281766103416,0
E0,E0,46004,Burnley vs Fulham,A,A,closing_average,0.4769935719719229,1
E0,E0,46004,Arsenal vs Wolves,H,H,closing_average,0.8503080326592558,1
E0,E0,46004,Arsenal vs Wolves,D,H,closing_average,0.10700505579532209,0
E0,E0,46004,Arsenal vs Wolves,A,H,closing_average,0.042686911545422083,0
E0,E0,46005,Crystal Palace vs Man City,H,A,closing_average,0.23570259903061522,0
E0,E0,46005,Crystal Palace vs Man City,D,A,closing_average,0.2533960917192405,0
E0,E0,46005,Crystal Palace vs Man City,A,A,closing_average,0.5109013092501442,1
E0,E0,46005,Nott'm Forest vs Tottenham,H,H,closing_average,0.36206812730926297,1
E0,E0,46005,Nott'm Forest vs Tottenham,D,H,closing_average,0.2865916898943411,0
E0,E0,46005,Nott'm Forest vs Tottenham,A,H,closing_average,0.3513401827963959,0
E0,E0,46005,Sunderland vs Newcastle,H,H,closing_average,0.2780392774667532,1
E0,E0,46005,Sunderland vs Newcastle,D,H,closing_average,0.28301908542138166,0
E0,E0,46005,Sunderland vs Newcastle,A,H,closing_average,0.438941637111865,0
E0,E0,46005,West Ham vs Aston Villa,H,A,closing_average,0.28684651964480834,0
E0,E0,46005,West Ham vs Aston Villa,D,A,closing_average,0.2776204619954139,0
E0,E0,46005,West Ham vs Aston Villa,A,A,closing_average,0.43553301835977776,1
E0,E0,46005,Brentford vs Leeds,H,D,closing_average,0.442559116258788,0
E0,E0,46005,Brentford vs Leeds,D,D,closing_average,0.29140815655194047,1
E0,E0,46005,Brentford vs Leeds,A,D,closing_average,0.26603272718927146,0
E0,E0,46006,Man United vs Bournemouth,H,D,closing_average,0.5404467878451505,0
E0,E0,46006,Man United vs Bournemouth,D,D,closing_average,0.22755654225058972,1
E0,E0,46006,Man United vs Bournemouth,A,D,closing_average,0.23199666990425974,0
E0,E0,46011,Newcastle vs Chelsea,H,D,closing_average,0.33920789157851505,0
E0,E0,46011,Newcastle vs Chelsea,D,D,closing_average,0.2680991551002994,1
E0,E0,46011,Newcastle vs Chelsea,A,D,closing_average,0.3926929533211855,0
E0,E0,46011,Bournemouth vs Burnley,H,D,closing_average,0.6470882393053599,0
E0,E0,46011,Bournemouth vs Burnley,D,D,closing_average,0.20589171250625088,1
E0,E0,46011,Bournemouth vs Burnley,A,D,closing_average,0.14702004818838935,0
E0,E0,46011,Brighton vs Sunderland,H,D,closing_average,0.5181504765767593,0
E0,E0,46011,Brighton vs Sunderland,D,D,closing_average,0.25978503346177245,1
E0,E0,46011,Brighton vs Sunderland,A,D,closing_average,0.22206448996146827,0
E0,E0,46011,Man City vs West Ham,H,H,closing_average,0.7929434797412326,1
E0,E0,46011,Man City vs West Ham,D,H,closing_average,0.12789410963568268,0
E0,E0,46011,Man City vs West Ham,A,H,closing_average,0.0791624106230848,0
E0,E0,46011,Wolves vs Brentford,H,A,closing_average,0.2773513908719602,0
E0,E0,46011,Wolves vs Brentford,D,A,closing_average,0.2814663966712474,0
E0,E0,46011,Wolves vs Brentford,A,A,closing_average,0.4411822124567925,1
E0,E0,46011,Tottenham vs Liverpool,H,A,closing_average,0.2674835492342648,0
E0,E0,46011,Tottenham vs Liverpool,D,A,closing_average,0.2637581516126177,0
E0,E0,46011,Tottenham vs Liverpool,A,A,closing_average,0.4687582991531175,1
E0,E0,46011,Everton vs Arsenal,H,A,closing_average,0.15100838122371718,0
E0,E0,46011,Everton vs Arsenal,D,A,closing_average,0.23515235484091287,0
E0,E0,46011,Everton vs Arsenal,A,A,closing_average,0.6138392639353699,1
E0,E0,46011,Leeds vs Crystal Palace,H,H,closing_average,0.3345884442105955,1
E0,E0,46011,Leeds vs Crystal Palace,D,H,closing_average,0.30943963958038734,0
E0,E0,46011,Leeds vs Crystal Palace,A,H,closing_average,0.355971916209017,0
E0,E0,46012,Aston Villa vs Man United,H,H,closing_average,0.47234669359866704,1
E0,E0,46012,Aston Villa vs Man United,D,H,closing_average,0.2586966904995424,0
E0,E0,46012,Aston Villa vs Man United,A,H,closing_average,0.26895661590179054,0
E0,E0,46013,Fulham vs Nott'm Forest,H,H,closing_average,0.37132777811568646,1
E0,E0,46013,Fulham vs Nott'm Forest,D,H,closing_average,0.284350100358859,0
E0,E0,46013,Fulham vs Nott'm Forest,A,H,closing_average,0.34432212152545466,0
E0,E0,46017,Man United vs Newcastle,H,H,closing_average,0.3835616438356165,1
E0,E0,46017,Man United vs Newcastle,D,H,closing_average,0.2602739726027397,0
E0,E0,46017,Man United vs Newcastle,A,H,closing_average,0.35616438356164387,0
E0,E0,46018,Nott'm Forest vs Man City,H,A,closing_average,0.18335272458491317,0
E0,E0,46018,Nott'm Forest vs Man City,D,A,closing_average,0.22786865050576946,0
E0,E0,46018,Nott'm Forest vs Man City,A,A,closing_average,0.5887786249093173,1
E0,E0,46018,Arsenal vs Brighton,H,H,closing_average,0.7188979223394241,1
E0,E0,46018,Arsenal vs Brighton,D,H,closing_average,0.1741183958693651,0
E0,E0,46018,Arsenal vs Brighton,A,H,closing_average,0.1069836817912108,0
E0,E0,46018,Brentford vs Bournemouth,H,H,closing_average,0.41544447770128706,1
E0,E0,46018,Brentford vs Bournemouth,D,H,closing_average,0.2729721640227477,0
E0,E0,46018,Brentford vs Bournemouth,A,H,closing_average,0.3115833582759653,0
E0,E0,46018,Burnley vs Everton,H,D,closing_average,0.2590979496066373,0
E0,E0,46018,Burnley vs Everton,D,D,closing_average,0.3059027405033202,1
E0,E0,46018,Burnley vs Everton,A,D,closing_average,0.4349993098900425,0
E0,E0,46018,Liverpool vs Wolves,H,H,closing_average,0.7672459816272574,1
E0,E0,46018,Liverpool vs Wolves,D,H,closing_average,0.147960344823919,0
E0,E0,46018,Liverpool vs Wolves,A,H,closing_average,0.08479367354882346,0
E0,E0,46018,West Ham vs Fulham,H,A,closing_average,0.3182932535603876,0
E0,E0,46018,West Ham vs Fulham,D,A,closing_average,0.2848390076906772,0
E0,E0,46018,West Ham vs Fulham,A,A,closing_average,0.39686773874893516,1
E0,E0,46018,Chelsea vs Aston Villa,H,A,closing_average,0.5354241159632603,0
E0,E0,46018,Chelsea vs Aston Villa,D,A,closing_average,0.2405331688464393,0
E0,E0,46018,Chelsea vs Aston Villa,A,A,closing_average,0.22404271519030042,1
E0,E0,46019,Sunderland vs Leeds,H,D,closing_average,0.3337809401380485,0
E0,E0,46019,Sunderland vs Leeds,D,D,closing_average,0.3057864096748573,1
E0,E0,46019,Sunderland vs Leeds,A,D,closing_average,0.3604326501870942,0
E0,E0,46019,Crystal Palace vs Tottenham,H,A,closing_average,0.4251140553715393,0
E0,E0,46019,Crystal Palace vs Tottenham,D,A,closing_average,0.28047465783388537,0
E0,E0,46019,Crystal Palace vs Tottenham,A,A,closing_average,0.2944112867945753,1
E0,E0,46021,Burnley vs Newcastle,H,A,closing_average,0.1653937210499228,0
E0,E0,46021,Burnley vs Newcastle,D,A,closing_average,0.2292228512609367,0
E0,E0,46021,Burnley vs Newcastle,A,A,closing_average,0.6053834276891404,1
E0,E0,46021,Chelsea vs Bournemouth,H,D,closing_average,0.6069048825156841,0
E0,E0,46021,Chelsea vs Bournemouth,D,D,closing_average,0.21275766667965557,1
E0,E0,46021,Chelsea vs Bournemouth,A,D,closing_average,0.18033745080466043,0
E0,E0,46021,Nott'm Forest vs Everton,H,A,closing_average,0.49833340801687614,0
E0,E0,46021,Nott'm Forest vs Everton,D,A,closing_average,0.28095948819942573,0
E0,E0,46021,Nott'm Forest vs Everton,A,A,closing_average,0.22070710378369807,1
E0,E0,46021,West Ham vs Brighton,H,D,closing_average,0.2852461993658673,0
E0,E0,46021,West Ham vs Brighton,D,D,closing_average,0.2637931425890472,1
E0,E0,46021,West Ham vs Brighton,A,D,closing_average,0.4509606580450854,0
E0,E0,46021,Arsenal vs Aston Villa,H,H,closing_average,0.6901729463832615,1
E0,E0,46021,Arsenal vs Aston Villa,D,H,closing_average,0.1879795102475285,0
E0,E0,46021,Arsenal vs Aston Villa,A,H,closing_average,0.12184754336920986,0
E0,E0,46021,Man United vs Wolves,H,D,closing_average,0.6889995359512373,0
E0,E0,46021,Man United vs Wolves,D,D,closing_average,0.18728757227245935,1
E0,E0,46021,Man United vs Wolves,A,D,closing_average,0.12371289177630343,0
E0,E0,46023,Crystal Palace vs Fulham,H,D,closing_average,0.426699484294421,0
E0,E0,46023,Crystal Palace vs Fulham,D,D,closing_average,0.28968588842006565,1
E0,E0,46023,Crystal Palace vs Fulham,A,D,closing_average,0.28361462728551345,0
E0,E0,46023,Liverpool vs Leeds,H,D,closing_average,0.6449961052008046,0
E0,E0,46023,Liverpool vs Leeds,D,D,closing_average,0.21306612913374892,1
E0,E0,46023,Liverpool vs Leeds,A,D,closing_average,0.14193776566544652,0
E0,E0,46023,Brentford vs Tottenham,H,D,closing_average,0.3951593577761802,0
E0,E0,46023,Brentford vs Tottenham,D,D,closing_average,0.27893601725377426,1
E0,E0,46023,Brentford vs Tottenham,A,D,closing_average,0.3259046249700455,0
E0,E0,46023,Sunderland vs Man City,H,D,closing_average,0.13106422421919184,0
E0,E0,46023,Sunderland vs Man City,D,D,closing_average,0.2016158172563313,1
E0,E0,46023,Sunderland vs Man City,A,D,closing_average,0.6673199585244769,0
E0,E0,46025,Aston Villa vs Nott'm Forest,H,H,closing_average,0.49882149046793756,1
E0,E0,46025,Aston Villa vs Nott'm Forest,D,H,closing_average,0.27001733102253034,0
E0,E0,46025,Aston Villa vs Nott'm Forest,A,H,closing_average,0.23116117850953208,0
E0,E0,46025,Brighton vs Burnley,H,H,closing_average,0.6541717174856765,1
E0,E0,46025,Brighton vs Burnley,D,H,closing_average,0.21032128389229066,0
E0,E0,46025,Brighton vs Burnley,A,H,closing_average,0.13550699862203297,0
E0,E0,46025,Wolves vs West Ham,H,H,closing_average,0.3608206635392528,1
E0,E0,46025,Wolves vs West Ham,D,H,closing_average,0.28242807890126037,0
E0,E0,46025,Wolves vs West Ham,A,H,closing_average,0.3567512575594868,0
E0,E0,46025,Bournemouth vs Arsenal,H,A,closing_average,0.15914665626196994,0
E0,E0,46025,Bournemouth vs Arsenal,D,A,closing_average,0.21375228098391,0
E0,E0,46025,Bournemouth vs Arsenal,A,A,closing_average,0.62710106275412,1
E0,E0,46026,Leeds vs Man United,H,D,closing_average,0.3470623347829795,0
E0,E0,46026,Leeds vs Man United,D,D,closing_average,0.2871152042295558,1
E0,E0,46026,Leeds vs Man United,A,D,closing_average,0.36582246098746485,0
E0,E0,46026,Everton vs Brentford,H,A,closing_average,0.38524410890327176,0
E0,E0,46026,Everton vs Brentford,D,A,closing_average,0.2999052240196356,0
E0,E0,46026,Everton vs Brentford,A,A,closing_average,0.3148506670770925,1
E0,E0,46026,Newcastle vs Crystal Palace,H,H,closing_average,0.5648638659603302,1
E0,E0,46026,Newcastle vs Crystal Palace,D,H,closing_average,0.24146852285327092,0
E0,E0,46026,Newcastle vs Crystal Palace,A,H,closing_average,0.1936676111863989,0
E0,E0,46026,Tottenham vs Sunderland,H,D,closing_average,0.48080272025795057,0
E0,E0,46026,Tottenham vs Sunderland,D,D,closing_average,0.2794045306513754,1
